bar,eq_0.00,eq_0.05,eq_0.10,eq_0.15,eq_0.20,eq_0.25,eq_0.30,eq_0.35,eq_0.40,eq_0.45,eq_0.50,eq_0.55,eq_0.60,eq_0.65,eq_0.70,eq_0.75,eq_0.80,eq_0.85,eq_0.90,eq_0.95,eq_1.00
643,115.221495,119.973264,124.524469,128.847576,132.915834,136.703430,140.185648,143.339013,146.141431,148.572324,150.612748,152.245514,153.455290,154.228697,154.554392,154.423146,153.827902,152.763832,151.228374,149.221263,146.744546
644,115.221495,119.973264,124.524469,128.847576,132.915834,136.703430,140.185648,143.339013,146.141431,148.572324,150.612748,152.245514,153.455290,154.228697,154.554392,154.423146,153.827902,152.763832,151.228374,149.221263,146.744546
645,115.221495,119.973264,124.524469,128.847576,132.915834,136.703430,140.185648,143.339013,146.141431,148.572324,150.612748,152.245514,153.455290,154.228697,154.554392,154.423146,153.827902,152.763832,151.228374,149.221263,146.744546
646,115.221495,119.973264,124.524469,128.847576,132.915834,136.703430,140.185648,143.339013,146.141431,148.572324,150.612748,152.245514,153.455290,154.228697,154.554392,154.423146,153.827902,152.763832,151.228374,149.221263,146.744546
647,115.221495,119.973264,124.524469,128.847576,132.915834,136.703430,140.185648,143.339013,146.141431,148.572324,150.612748,152.245514,153.455290,154.228697,154.554392,154.423146,153.827902,152.763832,151.228374,149.221263,146.744546
648,115.221495,119.973264,124.524469,128.847576,132.915834,136.703430,140.185648,143.339013,146.141431,148.572324,150.612748,152.245514,153.455290,154.228697,154.554392,154.423146,153.827902,152.763832,151.228374,149.221263,146.744546
649,115.221495,119.973264,124.524469,128.847576,132.915834,136.703430,140.185648,143.339013,146.141431,148.572324,150.612748,152.245514,153.455290,154.228697,154.554392,154.423146,153.827902,152.763832,151.228374,149.221263,146.744546
650,115.221495,119.973264,124.524469,128.847576,132.915834,136.703430,140.185648,143.339013,146.141431,148.572324,150.612748,152.245514,153.455290,154.228697,154.554392,154.423146,153.827902,152.763832,151.228374,149.221263,146.744546
651,115.221495,119.973264,124.524469,128.847576,132.915834,136.703430,140.185648,143.339013,146.141431,148.572324,150.612748,152.245514,153.455290,154.228697,154.554392,154.423146,153.827902,152.763832,151.228374,149.221263,146.744546
652,115.221495,119.973264,124.524469,128.847576,132.915834,136.703430,140.185648,143.339013,146.141431,148.572324,150.612748,152.245514,153.455290,154.228697,154.554392,154.423146,153.827902,152.763832,151.228374,149.221263,146.744546
653,115.221495,119.973264,124.524469,128.847576,132.915834,136.703430,140.185648,143.339013,146.141431,148.572324,150.612748,152.245514,153.455290,154.228697,154.554392,154.423146,153.827902,152.763832,151.228374,149.221263,146.744546
654,115.221495,119.973264,124.524469,128.847576,132.915834,136.703430,140.185648,143.339013,146.141431,148.572324,150.612748,152.245514,153.455290,154.228697,154.554392,154.423146,153.827902,152.763832,151.228374,149.221263,146.744546
655,115.221495,119.973264,124.524469,128.847576,132.915834,136.703430,140.185648,143.339013,146.141431,148.572324,150.612748,152.245514,153.455290,154.228697,154.554392,154.423146,153.827902,152.763832,151.228374,149.221263,146.744546
656,115.221495,119.973264,124.524469,128.847576,132.915834,136.703430,140.185648,143.339013,146.141431,148.572324,150.612748,152.245514,153.455290,154.228697,154.554392,154.423146,153.827902,152.763832,151.228374,149.221263,146.744546
657,115.221495,119.973264,124.524469,128.847576,132.915834,136.703430,140.185648,143.339013,146.141431,148.572324,150.612748,152.245514,153.455290,154.228697,154.554392,154.423146,153.827902,152.763832,151.228374,149.221263,146.744546
658,115.221495,119.973264,124.524469,128.847576,132.915834,136.703430,140.185648,143.339013,146.141431,148.572324,150.612748,152.245514,153.455290,154.228697,154.554392,154.423146,153.827902,152.763832,151.228374,149.221263,146.744546
659,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
660,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
661,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
662,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
663,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
664,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
665,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
666,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
667,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
668,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
669,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
670,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
671,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
672,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
673,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
674,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
675,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
676,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
677,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
678,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
679,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
680,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
681,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
682,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
683,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
684,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
685,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
686,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
687,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
688,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
689,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
690,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
691,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
692,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
693,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
694,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
695,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
696,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
697,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
698,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
699,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
700,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
701,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
702,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
703,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
704,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
705,119.403507,124.327744,129.044137,133.524153,137.740070,141.665139,145.273745,148.541563,151.445696,153.964818,156.079300,157.771329,159.025014,159.826492,160.164009,160.027998,159.411150,158.308459,156.717272,154.637312,152.070701
